id_cliente,deuda_credito,numero_dependientes,deuda_total,fecha_inicio_negocio,num_productos_financieros,edad,ingreso_aprox,cuota_mensual,dti_total,dti_credito,cuota_dti,dti_total_n,dti_credito_n,cuota_dti_n,edad_n,dependientes_n,productos_n,municipio_residencia_Ciudad de Guatemala,municipio_residencia_Escuintla,municipio_residencia_Mixco,municipio_residencia_Quetzaltenango,municipio_residencia_Villa Nueva,tipo_credito_Abasto,tipo_credito_AdquisiciÃ³n de Equipo,tipo_credito_Nuevo Negocio,tipo_credito_VehÃ­culo,tipo_negocio_AbarroterÃ­a,tipo_negocio_Manufactura,tipo_negocio_Restaurante,tipo_negocio_Salud,tipo_negocio_TecnologÃ­a,nivel_educativo_Bachillerato,nivel_educativo_Postgrado,nivel_educativo_Primaria,nivel_educativo_Secundaria,nivel_educativo_Universidad,estado_civil_Casado,estado_civil_Divorciado,estado_civil_Soltero,estado_civil_Viudo,genero_F,genero_M,genero_O,incumplimiento
81,13256.96,8,30165.09,2022-11-27,3,36,62501.25,660.4331002919088,0.4826317873565308,0.21210711785424918,0.01056671827013607,0.16087726245217693,0.07070237261808306,0.00704447884675738,0.26865671641791045,0.8,0.2857142857142857,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
82,18528.41,9,27833.89,2011-05-31,5,53,7500.0,1454.2112406789756,3.7111853328385083,2.4704546663372726,0.19389483206467742,1.0,0.8234848887790909,0.1292632213764516,0.5223880597014925,0.9,0.5714285714285714,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
83,57241.04,6,57241.04,2010-07-31,1,55,62501.25,2797.1851975154977,0.9158383232188823,0.9158383232188823,0.04475406807817033,0.30527944107296073,0.30527944107296073,0.029836045385446888,0.5522388059701493,0.6,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
84,42447.13,6,69391.8,2022-03-22,3,21,15000.5,3331.4839507315423,4.625965800831574,2.8297143426665965,0.22209152698306395,1.0,0.9432381142221988,0.1480610179887093,0.04477611940298507,0.6,0.2857142857142857,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
85,23402.97,3,23564.25,2017-05-18,5,22,7500.0,395.64492056802214,3.1418999995810797,3.1203959995839474,0.052752656068702594,1.0,1.0,0.03516843737913506,0.05970149253731343,0.3,0.5714285714285714,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
86,23481.33,4,53035.75,2013-11-09,8,53,25000.5,1169.789196738136,2.121387572163701,0.9392344152741252,0.046790632055012715,0.7071291907212337,0.3130781384247084,0.03119375470334181,0.5223880597014925,0.4,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
87,21380.43,3,56373.67,2008-10-06,7,56,40000.5,496.6084168120403,1.4093241334130993,0.5345040686857788,0.012415055231800233,0.46977471113769975,0.1781680228952596,0.008276703487866821,0.5671641791044776,0.3,0.8571428571428571,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
88,97223.14,5,168891.36,2018-07-06,3,50,25000.5,1287.909282782909,6.755519289343992,3.888847822887988,0.0515153410024357,1.0,1.0,0.03434356066829047,0.47761194029850745,0.5,0.2857142857142857,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
89,21875.04,9,33486.84,2007-04-14,8,30,62501.25,1142.3919628399724,0.5357787244169392,0.34999364012159767,0.018277905847030172,0.17859290813897974,0.11666454670719922,0.012185270564686781,0.1791044776119403,0.9,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
90,35657.89,8,96237.65,2018-07-13,2,24,62501.25,5882.879274518046,1.5397716045432728,0.5705148296942779,0.09412418590706462,0.5132572015144242,0.19017160989809265,0.06274945727137642,0.08955223880597014,0.8,0.14285714285714285,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
91,54576.83,10,67636.7,2018-07-19,4,21,25000.5,4361.973119683109,2.705413891613951,2.1830295393218924,0.17447543527163992,0.9018046305379838,0.7276765131072974,0.11631695684775994,0.04477611940298507,1.0,0.42857142857142855,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
92,32089.56,6,73253.95,2020-05-28,8,46,15000.5,484.4557051772748,4.8834338852115975,2.139232692100981,0.03229597047731601,1.0,0.7130775640336604,0.021530646984877343,0.417910447761194,0.6,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
93,16339.84,1,37007.78,2001-03-25,8,31,7500.0,2600.25939752531,4.93437066600875,2.178645333042847,0.3467012529571478,1.0,0.7262151110142824,0.23113416863809855,0.19402985074626866,0.1,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
94,51530.95,7,115623.2,2013-08-01,8,39,25000.5,2624.283451879498,4.624835503104944,2.061196775982032,0.10496923868620743,1.0,0.6870655919940107,0.06997949245747162,0.31343283582089554,0.7,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
95,14645.4,4,27113.53,2013-08-11,3,52,25000.5,584.103682919389,1.0845195095664277,0.58580428389089,0.023363680042240167,0.3615065031888092,0.19526809463029668,0.015575786694826779,0.5074626865671642,0.4,0.2857142857142857,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
96,23758.09,8,39095.92,2015-07-19,4,56,7500.0,322.97328034891115,5.212789332638295,3.1677453329109673,0.04306310404077974,1.0,1.0,0.02870873602718649,0.5671641791044776,0.8,0.42857142857142855,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
97,20352.46,10,31834.97,0,3,36,7500.0,759.0943552945752,4.244662666100711,2.713661332971512,0.10121258069244835,1.0,0.9045537776571706,0.06747505379496556,0.26865671641791045,1.0,0.2857142857142857,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
98,53577.09,1,112905.06,2013-03-03,3,59,15000.5,728.3401287603156,7.526753107727958,3.571686943530436,0.04855439010111404,1.0,1.0,0.03236959340074269,0.6119402985074627,0.1,0.2857142857142857,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
99,61669.92,10,107040.67,2007-05-13,5,36,7500.0,873.535698386894,14.272089331430386,8.222655998903646,0.11647142643605633,1.0,1.0,0.07764761762403756,0.26865671641791045,1.0,0.5714285714285714,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
100,34442.24,4,49508.18,2002-09-04,4,53,7500.0,2808.107746597939,6.601090665786521,4.59229866605436,0.37441436616313656,1.0,1.0,0.24960957744209103,0.5223880597014925,0.4,0.42857142857142855,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
101,10168.51,8,22046.17,0,8,27,25000.5,546.5506988330847,0.8818291633814591,0.40673226533842394,0.02186159072063451,0.29394305446048635,0.13557742177947466,0.01457439381375634,0.13432835820895522,0.8,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
102,27158.35,3,76659.41,2019-01-28,6,32,40000.5,4358.243395596466,1.9164612941859112,0.6789502631047374,0.10895472295315087,0.6388204313953038,0.2263167543682458,0.07263648196876725,0.208955223880597,0.3,0.7142857142857143,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
103,54104.86,6,112598.82,2014-06-06,2,58,15000.5,941.1117812349606,7.5063377882399696,3.606870437411628,0.0627386941216774,1.0,1.0,0.04182579608111827,0.5970149253731343,0.6,0.14285714285714285,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
104,20988.17,9,30726.15,2004-11-18,5,45,7500.0,297.29098677498473,4.096819999453757,2.7984226662935434,0.03963879823137945,1.0,0.9328075554311811,0.0264258654875863,0.40298507462686567,0.9,0.5714285714285714,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
105,52666.63,6,90590.57,2006-08-13,8,44,62501.25,954.1155334834259,1.449420131574178,0.8426492270019775,0.015265543224626072,0.4831400438580593,0.28088307566732584,0.010177028816417381,0.3880597014925373,0.6,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
106,63440.86,0,155960.4,2000-12-27,8,24,62501.25,1441.3700277862463,2.4953164936302024,1.0150334593145731,0.023061459215026656,0.8317721645434007,0.33834448643819104,0.015374306143351104,0.08955223880597014,0.0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
107,14327.62,1,38720.73,2005-03-27,3,28,7500.0,509.7914189800319,5.162763999311632,1.91034933307862,0.06797218918827462,1.0,0.6367831110262067,0.04531479279218308,0.14925373134328357,0.1,0.2857142857142857,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
108,18248.51,9,35011.91,2017-10-12,8,26,15000.5,2903.998654759149,2.3340495315266794,1.216526782359486,0.1935934571891307,0.7780165105088931,0.405508927453162,0.1290623047927538,0.11940298507462686,0.9,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
109,56682.48,9,69437.62,2001-12-08,2,32,25000.5,750.8695168985141,2.7774492509038837,2.267253854832213,0.030034179991139373,0.9258164169679612,0.7557512849440711,0.020022786660759583,0.208955223880597,0.9,0.14285714285714285,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
110,34613.53,1,89845.98,2006-06-24,3,36,62501.25,5710.579224874368,1.4375069298384031,0.5538054038830614,0.09136744024772306,0.47916897661280106,0.1846018012943538,0.06091162683181537,0.26865671641791045,0.1,0.2857142857142857,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
111,23383.88,10,52721.68,2015-05-05,2,40,7500.0,1868.9220848476557,7.029557332396059,3.1178506662509533,0.24918961127979547,1.0,1.0,0.16612640751986366,0.3283582089552239,1.0,0.14285714285714285,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
112,26078.14,6,26078.14,2002-06-14,1,51,15000.5,679.6392441195434,1.738484717060199,1.738484717060199,0.045307772679193066,0.579494905686733,0.579494905686733,0.030205181786128712,0.4925373134328358,0.6,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
113,56851.34,8,108821.66,0,5,50,15000.5,961.1149986974006,7.254535514999198,3.789963000980636,0.06407219750230514,1.0,1.0,0.042714798334870095,0.47761194029850745,0.8,0.5714285714285714,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
114,15348.5,0,29104.5,2000-10-18,2,41,40000.5,208.65124711751574,0.7276034049392481,0.3837077036441118,0.005216215975107799,0.2425344683130827,0.12790256788137058,0.0034774773167385326,0.34328358208955223,0.0,0.14285714285714285,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
115,20033.31,7,21006.44,0,2,26,15000.5,998.0164645067971,1.4003826538181805,1.3355094829282017,0.06653221322224358,0.4667942179393935,0.4451698276427339,0.044354808814829054,0.11940298507462686,0.7,0.14285714285714285,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
116,31288.45,2,36218.06,2016-09-25,8,19,40000.5,2455.689494384013,0.9054401819750892,0.7822014724620392,0.06139146996469098,0.30181339399169643,0.2607338241540131,0.04092764664312732,0.014925373134328358,0.2,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
117,67961.27,1,123810.85,2017-04-16,3,37,62501.25,1624.7584005390222,1.9809339812886793,1.0873585728111461,0.025995614495918508,0.6603113270962264,0.3624528576037154,0.01733040966394567,0.2835820895522388,0.1,0.2857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
118,51705.27,5,125606.52,2020-08-28,7,63,7500.0,2633.1608071073306,16.747535997766995,6.894035999080795,0.351088107567499,1.0,1.0,0.23405873837833266,0.6716417910447762,0.5,0.8571428571428571,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
119,42817.28,10,99863.96,2021-08-18,4,35,40000.5,775.6834183741203,2.4965677928401755,1.0704186197404928,0.01939184306082995,0.8321892642800585,0.35680620658016426,0.012927895373886633,0.2537313432835821,1.0,0.42857142857142855,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
120,17521.62,6,27948.76,2019-09-27,8,62,25000.5,336.2587756777605,1.117928041394455,0.7008507829563068,0.01345008202493192,0.37264268046481835,0.23361692765210226,0.008966721349954613,0.6567164179104478,0.6,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
121,16509.06,8,48219.78,2000-10-18,5,37,15000.5,2627.1888205319788,3.2145448482907537,1.1005673143494838,0.17514008335434408,1.0,0.36685577144982795,0.11676005556956272,0.2835820895522388,0.8,0.5714285714285714,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
122,28806.51,6,61764.71,2011-02-03,4,50,7500.0,2348.621573145791,8.235294665568627,3.840867999487884,0.31314954304435216,1.0,1.0,0.2087663620295681,0.47761194029850745,0.6,0.42857142857142855,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
123,56686.89,4,64541.73,2010-05-29,6,57,7500.0,855.801198851413,8.605563998852592,7.558251998992232,0.11410682649830749,1.0,1.0,0.07607121766553833,0.582089552238806,0.4,0.7142857142857143,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
124,30201.66,6,61169.98,2009-10-26,7,21,40000.5,2462.3699463477633,1.5292303845819621,0.7550320620803482,0.061558479176165415,0.5097434615273208,0.25167735402678276,0.04103898611744361,0.04477611940298507,0.6,0.8571428571428571,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
125,12927.86,3,14931.97,2017-11-17,2,45,40000.5,982.9747129742992,0.37329458380837,0.32319246008616914,0.02457406064798503,0.12443152793612333,0.10773082002872304,0.016382707098656687,0.40298507462686567,0.3,0.14285714285714285,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
126,57700.24,2,57700.24,0,1,59,62501.25,2152.070176234318,0.9231853762777035,0.9231853762777035,0.03443243417051475,0.3077284587592345,0.3077284587592345,0.0229549561136765,0.6119402985074627,0.2,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
127,36620.78,8,37449.29,2012-06-25,7,21,15000.5,485.11334343604517,2.496536115296388,2.441303956372034,0.03233981156652814,0.832178705098796,0.8137679854573446,0.021559874377685428,0.04477611940298507,0.8,0.8571428571428571,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
128,59283.5,4,59283.5,2008-08-10,1,52,7500.0,4507.6424193567855,7.904466665612738,7.904466665612738,0.6010189891674355,1.0,1.0,0.40067932611162366,0.5074626865671642,0.4,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
129,49459.5,10,82599.4,0,6,19,62501.25,1288.996135110704,1.321563968699481,0.7913361732638733,0.020623525690927468,0.440521322899827,0.2637787244212911,0.013749017127284978,0.014925373134328358,1.0,0.7142857142857143,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
130,50859.41,6,149079.42,2004-05-07,5,36,15000.5,1848.9503527939846,9.938296722780022,3.3905143159634337,0.12325924820310825,1.0,1.0,0.08217283213540551,0.26865671641791045,0.6,0.5714285714285714,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
131,15971.56,1,31211.76,0,2,34,15000.5,416.24510996769783,2.080714642706529,1.0647351754231702,0.027748749037695346,0.693571547568843,0.35491172514105673,0.018499166025130232,0.23880597014925373,0.1,0.14285714285714285,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
132,27812.73,5,39585.71,2021-11-13,2,25,25000.5,989.605122440635,1.5833967320020241,1.1124869502164962,0.03958341322777751,0.5277989106673414,0.37082898340549875,0.026388942151851672,0.1044776119402985,0.5,0.14285714285714285,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
133,37278.41,9,90793.35,2023-03-15,4,57,62501.25,1390.3885733999573,1.4526645466858237,0.5964426311378342,0.022245772258598213,0.4842215155619412,0.19881421037927807,0.014830514839065475,0.582089552238806,0.9,0.42857142857142855,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
134,20896.28,2,51498.36,2004-11-10,7,56,62501.25,276.81180619789535,0.8239572808411999,0.33433379331878427,0.004428900321089041,0.27465242694706665,0.11144459777292809,0.0029526002140593606,0.5671641791044776,0.2,0.8571428571428571,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
135,25385.32,4,52238.81,2017-03-02,5,20,15000.5,606.8900659623487,3.482471250726144,1.6922982566119598,0.04045798912848843,1.0,0.5640994188706533,0.02697199275232562,0.029850746268656716,0.4,0.5714285714285714,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
136,39766.51,1,111830.95,2010-02-23,3,35,7500.0,950.7028739866571,14.910793331345227,5.302201332626373,0.12676038318131955,1.0,1.0,0.0845069221208797,0.2537313432835821,0.1,0.2857142857142857,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
137,22829.18,2,23308.52,0,7,28,7500.0,1115.5883992317463,3.107802666252293,3.0438906662608143,0.14874511987773348,1.0,1.0,0.09916341325182232,0.14925373134328357,0.2,0.8571428571428571,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
138,35614.74,0,86642.8,2019-04-05,8,20,15000.5,2707.9794801126254,5.775994133143829,2.374236858613097,0.1805259477972134,1.0,0.7914122862043657,0.12035063186480893,0.029850746268656716,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
139,36266.2,1,63296.21,0,4,54,15000.5,2799.5842893555596,4.219606679496043,2.417666077636234,0.18663273152021112,1.0,0.8058886925454113,0.12442182101347408,0.5373134328358209,0.1,0.42857142857142855,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
140,67211.21,9,74085.33,0,5,27,7500.0,952.0263184888144,9.878043998682926,8.9614946654718,0.12693684244825032,1.0,1.0,0.08462456163216688,0.13432835820895522,0.9,0.5714285714285714,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
141,54358.0,2,106230.67,2003-01-14,5,61,40000.5,8723.113456515057,2.6557335532641906,1.3589330133033604,0.2180751104685437,0.8852445177547302,0.45297767110112014,0.14538340697902913,0.6417910447761194,0.2,0.5714285714285714,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
142,6617.58,5,11627.14,2021-08-26,3,27,7500.0,1091.7764768606219,1.5502853331266284,0.8823439998823541,0.1455701968953402,0.5167617777088761,0.2941146666274514,0.0970467979302268,0.13432835820895522,0.5,0.2857142857142857,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
143,51895.94,0,115513.2,2022-09-21,2,65,62501.25,4147.707156802745,1.8481742364856995,0.8303184336180426,0.06636198726803677,0.6160580788285664,0.2767728112060142,0.044241324845357845,0.7014925373134329,0.0,0.14285714285714285,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
144,54882.18,7,130330.64,2015-10-10,8,51,15000.5,927.8247909004666,8.68841971876348,3.6586900434213065,0.06185292429176452,1.0,1.0,0.041235282861176344,0.4925373134328358,0.7,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
145,38338.73,4,96740.81,0,8,49,40000.5,1393.7718851825991,2.4184900188143024,0.9584562692726728,0.03484386158042413,0.8061633396047675,0.31948542309089095,0.023229241053616085,0.4626865671641791,0.4,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
146,32689.88,0,95124.66,2005-10-22,8,39,62501.25,493.51861513481106,1.5219641206932348,0.5230276194392428,0.007896139919232254,0.5073213735644116,0.17434253981308093,0.00526409327948817,0.31343283582089554,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
147,20997.49,1,35187.63,2023-06-06,5,27,25000.5,365.2348767227233,1.4074770504026928,0.8398828023103585,0.014609102886266842,0.4691590168008976,0.27996093410345285,0.009739401924177894,0.13432835820895522,0.1,0.5714285714285714,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
148,9323.85,10,17913.2,2005-01-25,8,56,62501.25,464.49397975443634,0.2866054678860566,0.14917861642528465,0.007431755040851256,0.09553515596201888,0.04972620547509488,0.0049545033605675045,0.5671641791044776,1.0,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
149,9592.59,7,12864.42,2009-05-27,2,55,25000.5,217.94269048121464,0.5145665086492444,0.38369592606613084,0.00871753326823452,0.1715221695497481,0.12789864202204362,0.00581168884548968,0.5522388059701493,0.7,0.14285714285714285,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
150,61695.56,6,143706.91,2015-06-04,4,47,15000.5,2195.1903772056153,9.580141327983725,4.1129002363845935,0.1463411470990483,1.0,1.0,0.09756076473269887,0.43283582089552236,0.6,0.42857142857142855,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
151,45844.32,8,45844.32,2019-04-21,1,27,25000.5,7421.824986305858,1.8337361252041464,1.8337361252041464,0.2968670620991177,0.6112453750680488,0.6112453750680488,0.19791137473274512,0.13432835820895522,0.8,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
152,45377.96,1,108862.45,2019-11-12,5,20,25000.5,7414.385928658156,4.354410911607591,1.815082098285431,0.2965695057443486,1.0,0.6050273660951436,0.19771300382956572,0.029850746268656716,0.1,0.5714285714285714,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
153,49039.14,6,147060.94,2022-02-07,7,36,62501.25,941.1139595933648,2.352927981402725,0.7846105477764906,0.01505752220280886,0.7843093271342417,0.2615368492588302,0.010038348135205906,0.26865671641791045,0.6,0.8571428571428571,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
154,32099.13,10,67303.96,2013-12-25,8,31,25000.5,1676.3306338189632,2.69210455780116,1.2839395211582192,0.0670518843123902,0.89736818593372,0.42797984038607306,0.04470125620826013,0.19402985074626866,1.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
155,26761.9,8,26761.9,2002-09-28,1,41,62501.25,621.6051563558586,0.428181836356422,0.428181836356422,0.009945483591862774,0.142727278785474,0.142727278785474,0.0066303223945751825,0.34328358208955223,0.8,0.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
156,20019.76,7,24775.18,0,3,59,62501.25,3212.675839005819,0.3963949520946158,0.32030975379979904,0.051401785387562925,0.13213165069820526,0.10676991793326635,0.03426785692504195,0.6119402985074627,0.7,0.2857142857142857,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
157,34184.84,0,71193.4,2006-03-29,3,22,40000.5,2683.0140798565258,1.779812752296101,0.8546103173496677,0.06707451356331674,0.5932709174320336,0.2848701057832226,0.0447163423755445,0.05970149253731343,0.0,0.2857142857142857,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
158,48294.42,8,131305.79,0,3,30,40000.5,7890.913141534116,3.282603717371468,1.2073454081522144,0.19727036265388798,1.0,0.40244846938407147,0.13151357510259198,0.1791044776119403,0.8,0.2857142857142857,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
159,44064.9,2,64684.34,2004-01-21,7,29,62501.25,7071.326215741845,1.0349287414086128,0.7050242995027296,0.11313895667092587,0.3449762471362043,0.2350080998342432,0.07542597111395058,0.16417910447761194,0.2,0.8571428571428571,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
160,78406.65,1,93035.93,0,8,46,62501.25,1325.5237609266992,1.4885451090740016,1.2544813103537211,0.02120795601536755,0.4961817030246672,0.4181604367845737,0.014138637343578368,0.417910447761194,0.1,1.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
161,68536.38,9,126983.36,2020-05-22,2,53,7500.0,1192.136781374097,16.931114664409183,9.138183998781576,0.15895157082868605,1.0,1.0,0.1059677138857907,0.5223880597014925,0.9,0.14285714285714285,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
162,12352.57,10,16121.89,2005-02-03,4,37,40000.5,280.6491047048619,0.4030422119622744,0.30881038986240644,0.007016139915697197,0.1343474039874248,0.10293679662080214,0.004677426610464798,0.2835820895522388,1.0,0.42857142857142855,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
163,46582.41,1,118995.04,2013-08-26,7,27,40000.5,1693.4636757188894,2.9748388144404485,1.164545693149722,0.042336062691130195,0.9916129381468162,0.388181897716574,0.028224041794086798,0.13432835820895522,0.1,0.8571428571428571,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
